ReferencingSchema,ReferencingObject,ReferencedSchema,ReferencedObject,ReferencedObjectType,IsAmbiguous
dbo,ROI_SAVESalesReturnItemBal,dbo,ROI_SalesReturnStockTransaction,USER_TABLE,False
dbo,ROI_SAVESalesReturnItemBal,dbo,ROI_StockTransactionMaster,USER_TABLE,False
dbo,ROI_UNIT1DELETE,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,ROI_UNIT1DELETE,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,ROI_UNIT1DELETE,dbo,ROI_Unit1,USER_TABLE,False
dbo,ROI_UNIT2DELETE,dbo,ROI_Unit2,USER_TABLE,False
dbo,RPT_CustomerAgingReport,dbo,RO_MemberPaymentMode,USER_TABLE,False
dbo,RPT_CustomerAgingReport,dbo,RO_SalesMaster,USER_TABLE,False
dbo,RPT_CustomerAgingReport,dbo,RO_SalesPaymentMode,USER_TABLE,False
dbo,RPT_VendorAgingReport,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,RPT_VendorAgingReport,dbo,RO_MemberPaymentMode,USER_TABLE,False
dbo,RPT_VendorAgingReport,dbo,RO_PurchasePaymentMode,USER_TABLE,False
dbo,SalesDetailsStore,dbo,RO_Order_Detail,USER_TABLE,False
dbo,SalesDetailsStore,dbo,RO_OrderMasters,USER_TABLE,False
dbo,SalesDetailsStore,dbo,RO_SalesDetail,USER_TABLE,False
dbo,SalesDetailsStore,dbo,RO_SalesMaster,USER_TABLE,False
dbo,sp_AddPagePermission,dbo,PageModules,USER_TABLE,False
dbo,sp_AddPagePermission,dbo,PagePermission,USER_TABLE,False
dbo,sp_AddPagePermission,dbo,Portal,USER_TABLE,False
dbo,sp_AddPagePermission,dbo,UserModulePermission,USER_TABLE,False
dbo,sp_AddUpdatePage,dbo,fn_GetSettingValueBySettingKey,SQL_SCALAR_FUNCTION,False
dbo,sp_AddUpdatePage,dbo,LocalPage,USER_TABLE,False
dbo,sp_AddUpdatePage,dbo,PageMenu,USER_TABLE,False
dbo,sp_AddUpdatePage,dbo,PagePreview,USER_TABLE,False
dbo,sp_AddUpdatePage,dbo,Pages,USER_TABLE,False
dbo,sp_AddUpdatePage,dbo,sp_UpdateChildLevelTabPath,SQL_STORED_PROCEDURE,False
dbo,sp_AddUpdatePage,dbo,usp_AddUpdatePageMenu,SQL_STORED_PROCEDURE,False
dbo,sp_AdSenseAddUpdate,dbo,UserModuleSettings,USER_TABLE,False
dbo,sp_AdSenseCount,dbo,UserModuleSettings,USER_TABLE,False
dbo,sp_AdSenseDelete,dbo,UserModuleSettings,USER_TABLE,False
dbo,sp_AdSenseSettingsCount,dbo,UserModuleSettings,USER_TABLE,False
dbo,sp_AdSenseSettingsGetByUserModuleID,dbo,UserModuleSettings,USER_TABLE,False
dbo,sp_alterdiagram,dbo,sysdiagrams,USER_TABLE,False
dbo,sp_CheckUnquieModuleControlsControlType,dbo,ModuleControls,USER_TABLE,False
dbo,sp_CheckUnquieModuleDefName,dbo,ModuleDefinitions,USER_TABLE,False
dbo,sp_CheckUnquiePageName,dbo,Pages,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKey,dbo,aspnet_Users,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKey,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKey,dbo,ModuleDefPermission,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKey,dbo,Permission,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKey,dbo,UserModulePermission,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKey,dbo,UserModules,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKeyADO,dbo,aspnet_Users,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKeyADO,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKeyADO,dbo,ModuleDefPermission,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKeyADO,dbo,Permission,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKeyADO,dbo,UserModulePermission,USER_TABLE,False
dbo,sp_CheckUserModulePermissionByPermissionKeyADO,dbo,UserModules,USER_TABLE,False
dbo,sp_ContactUsAdd,dbo,ContactUs,USER_TABLE,False
dbo,sp_ContactUsDeletebyID,dbo,ContactUs,USER_TABLE,False
dbo,sp_ContactUsGetAll,dbo,ContactUs,USER_TABLE,False
dbo,sp_creatediagram,dbo,sysdiagrams,USER_TABLE,False
dbo,sp_DashBoardView,dbo,aspnet_Roles,USER_TABLE,False
dbo,sp_DashBoardView,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,sp_DashBoardView,dbo,fn_IsUserInRole,SQL_SCALAR_FUNCTION,False
dbo,sp_DashBoardView,dbo,PagePermission,USER_TABLE,False
dbo,sp_DashBoardView,dbo,Pages,USER_TABLE,False
dbo,sp_DashBoardView,dbo,Portal,USER_TABLE,False
dbo,sp_DashBoardView,dbo,PortalUser,USER_TABLE,False
dbo,sp_dropdiagram,dbo,sysdiagrams,USER_TABLE,False
dbo,sp_ExtensionUpdate,dbo,Modules,USER_TABLE,False
dbo,sp_ExtensionUpdate,dbo,Packages,USER_TABLE,False
dbo,sp_GetActivationSuccessfulTokenValue,dbo,vw_SageFrameUser,VIEW,False
dbo,sp_GetActivationTokenValue,dbo,Codes,USER_TABLE,False
dbo,sp_GetActivationTokenValue,dbo,vw_SageFrameUser,VIEW,False
dbo,sp_GetAllPortals,dbo,Portal,USER_TABLE,False
dbo,sp_GetAllSettings,dbo,Portal,USER_TABLE,False
dbo,sp_GetAllSettings,dbo,SettingKey,USER_TABLE,False
dbo,sp_GetAllSettings,dbo,SettingValue,USER_TABLE,False
dbo,sp_GetControlSrcByModuleName,dbo,ModuleControls,USER_TABLE,False
dbo,sp_GetControlSrcByModuleName,dbo,Modules,USER_TABLE,False
dbo,sp_GetDefaultList,dbo,vw_Lists,VIEW,False
dbo,sp_GetExtensionSetting,dbo,ModuleControls,USER_TABLE,False
dbo,sp_GetExtensionSetting,dbo,ModuleDefinitions,USER_TABLE,False
dbo,sp_GetExtensionSetting,dbo,Modules,USER_TABLE,False
dbo,sp_GetExtensionSetting,dbo,Packages,USER_TABLE,False
dbo,sp_GetListEntriesByNameParentKeyAndPortalID,dbo,vw_Lists,VIEW,False
dbo,sp_GetListEntrybyNameValueAndEntryID,dbo,vw_Lists,VIEW,False
dbo,sp_GetListEntrybyParentId,dbo,vw_Lists,VIEW,False
dbo,sp_GetListForUniqueness,dbo,Lists,USER_TABLE,False
dbo,sp_GetListsByPortalID,dbo,vw_Lists,VIEW,False
dbo,sp_GetMessageTemplate,dbo,MessageTemplate,USER_TABLE,False
dbo,sp_GetMessageTemplateList,dbo,MessageTemplate,USER_TABLE,False
dbo,sp_GetMessageTemplateTypeList,dbo,LanguageMessageTemplateType,USER_TABLE,False
dbo,sp_GetMessageTemplateTypeList,dbo,MessageTemplateType,USER_TABLE,False
dbo,sp_GetPagePermissionByPageID,dbo,PagePermission,USER_TABLE,False
dbo,sp_GetPagePermissionByRoleID,dbo,aspnet_Roles,USER_TABLE,False
dbo,sp_GetPagePermissionByRoleID,dbo,fn_LevelPrefix,SQL_SCALAR_FUNCTION,True
dbo,sp_GetPagePermissionByRoleID,dbo,PagePermission,USER_TABLE,False
dbo,sp_GetPagePermissionByRoleID,dbo,Pages,USER_TABLE,False
dbo,sp_GetPageSetting,dbo,aspnet_Users,USER_TABLE,False
dbo,sp_GetPageSetting,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,sp_GetPageSetting,dbo,fn_GetSettingValueBySettingKey,SQL_SCALAR_FUNCTION,True
dbo,sp_GetPageSetting,dbo,ModuleControls,USER_TABLE,False
dbo,sp_GetPageSetting,dbo,PageModules,USER_TABLE,False
dbo,sp_GetPageSetting,dbo,PagePermission,USER_TABLE,False
dbo,sp_GetPageSetting,dbo,Pages,USER_TABLE,False
dbo,sp_GetPageSetting,dbo,UserModulePermission,USER_TABLE,False
dbo,sp_GetPageSetting,dbo,UserModules,USER_TABLE,False
dbo,sp_GetPasswordRecoverySuccessfulTokenValue,dbo,vw_SageFrameUser,VIEW,False
dbo,sp_GetPasswordRecoveryTokenValue,dbo,Codes,USER_TABLE,False
dbo,sp_GetPasswordRecoveryTokenValue,dbo,vw_PortalUsers,VIEW,False
dbo,sp_GetPermissionByCodeAndKey,dbo,Permission,USER_TABLE,False
dbo,sp_GetRoleIDByRoleName,dbo,aspnet_Roles,USER_TABLE,False
dbo,sp_GetSuperRoleID,dbo,aspnet_Roles,USER_TABLE,False
dbo,sp_GetUserActivationCode,dbo,aspnet_Users,USER_TABLE,False
dbo,sp_GetUserEmail,dbo,Users,USER_TABLE,False
dbo,sp_GetUserFirstName,dbo,Users,USER_TABLE,False
dbo,sp_GetUserLastName,dbo,Users,USER_TABLE,False
dbo,sp_GetUsernameByActivationOrRecoveryCode,dbo,Codes,USER_TABLE,False
dbo,sp_GetUsernameByPortalIDAuto,dbo,aspnet_Roles,USER_TABLE,False
dbo,sp_GetUsernameByPortalIDAuto,dbo,aspnet_Users,USER_TABLE,False
dbo,sp_GetUsernameByPortalIDAuto,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,sp_GoogleAnalyticsAddUpdate,dbo,GoogleAnalytics,USER_TABLE,False
dbo,sp_GoogleAnalyticsListActiveOnlyByPortalID,dbo,GoogleAnalytics,USER_TABLE,False
dbo,sp_GoogleAnalyticsListByPortalID,dbo,GoogleAnalytics,USER_TABLE,False
dbo,sp_helpdiagramdefinition,dbo,sysdiagrams,USER_TABLE,False
dbo,sp_helpdiagrams,dbo,sysdiagrams,USER_TABLE,False
dbo,sp_HtmlCommentAdd,dbo,HtmlComment,USER_TABLE,False
dbo,sp_HtmlCommentDeleteByCommentID,dbo,HtmlComment,USER_TABLE,False
dbo,sp_HtmlCommentGetAllByHTMLTextID,dbo,HtmlComment,USER_TABLE,False
dbo,sp_HtmlCommentGetByHTMLCommentID,dbo,HtmlComment,USER_TABLE,False
dbo,sp_HtmlCommentGetByHTMLTextID,dbo,HtmlComment,USER_TABLE,False
dbo,sp_HtmlCommentUpdate,dbo,HtmlComment,USER_TABLE,False
dbo,sp_HtmlContentSearch,dbo,HtmlText,USER_TABLE,False
dbo,sp_HtmlContentSearch,dbo,PageModules,USER_TABLE,False
dbo,sp_HtmlContentSearch,dbo,Pages,USER_TABLE,False
dbo,sp_HtmlContentSearch,dbo,Portal,USER_TABLE,False
dbo,sp_HtmlContentSearch,dbo,SageFrameSearchSettingValue,USER_TABLE,False
dbo,sp_HtmlContentSearch,dbo,SettingValue,USER_TABLE,False
dbo,sp_HtmlContentSearch,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,sp_HtmlContentSearch,dbo,udf_StripHTML,SQL_SCALAR_FUNCTION,True
dbo,sp_HtmlContentSearch,dbo,UserModules,USER_TABLE,False
dbo,sp_HtmlTextAdd,dbo,HtmlText,USER_TABLE,False
dbo,sp_HtmlTextGetByPortalAndUserModule,dbo,HtmlText,USER_TABLE,False
dbo,sp_HtmlTextUpdate,dbo,HtmlText,USER_TABLE,False
dbo,sp_ImagesGetbyPageID,dbo,Pages,USER_TABLE,False
dbo,sp_InsertUpdateSetting,dbo,SettingValue,USER_TABLE,False
dbo,sp_InsertUpdateSettings,dbo,SettingValue,USER_TABLE,False
dbo,sp_InsertUpdateSettings,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,sp_LanguageAdd,dbo,Languages,USER_TABLE,False
dbo,sp_LanguageDelete,dbo,Languages,USER_TABLE,False
dbo,sp_LanguageGet,dbo,Languages,USER_TABLE,False
dbo,sp_ListEntryDeleteByID,dbo,Lists,USER_TABLE,False
dbo,sp_ListEntryUpdate,dbo,Lists,USER_TABLE,False
dbo,sp_ListSortOrderUpdate,dbo,Lists,USER_TABLE,False
dbo,sp_LogClear,dbo,Log,USER_TABLE,False
dbo,sp_LogDeleteByLogID,dbo,Log,USER_TABLE,False
dbo,sp_LogInsert,dbo,Log,USER_TABLE,False
dbo,sp_LogType,dbo,LogType,USER_TABLE,False
dbo,sp_LogView,dbo,Log,USER_TABLE,False
dbo,sp_LogView,dbo,LogType,USER_TABLE,False
dbo,sp_LogView,dbo,Portal,USER_TABLE,False
dbo,sp_MessageTemplateAdd,dbo,MessageTemplate,USER_TABLE,False
dbo,sp_MessageTemplateAdd,dbo,MessageTemplateTypeMap,USER_TABLE,False
dbo,sp_MessageTemplateByMessageTemplateTypeID,dbo,MessageTemplate,USER_TABLE,False
dbo,sp_MessageTemplateByMessageTemplateTypeID,dbo,MessageTemplateType,USER_TABLE,False
dbo,sp_MessageTemplateByMessageTemplateTypeID,dbo,MessageTemplateTypeMap,USER_TABLE,False
dbo,sp_MessageTemplateDelete,dbo,MessageTemplate,USER_TABLE,False
dbo,sp_MessageTemplateTypeAdd,dbo,MessageTemplateType,USER_TABLE,False
dbo,sp_MessageTemplateTypeTokenListByMessageTemplateType,dbo,MessageTemplateTypeToken,USER_TABLE,False
dbo,sp_MessageTemplateTypeTokenListByMessageTemplateType,dbo,MessageToken,USER_TABLE,False
dbo,sp_MessageTemplateUpdate,dbo,MessageTemplate,USER_TABLE,False
dbo,sp_ModuleControlsAdd,dbo,ModuleControls,USER_TABLE,False
dbo,sp_ModuleControlsDeleteByModuleControlID,dbo,ModuleControls,USER_TABLE,False
dbo,sp_ModuleControlsGetByModuleControlID,dbo,ModuleControls,USER_TABLE,False
dbo,sp_ModuleControlsUpdate,dbo,ModuleControls,USER_TABLE,False
dbo,sp_ModuleDefinitionsUpdate,dbo,ModuleDefinitions,USER_TABLE,False
dbo,sp_ModuleDefPermissionAdd,dbo,aspnet_Roles,USER_TABLE,False
dbo,sp_ModuleDefPermissionAdd,dbo,ModuleDefPermission,USER_TABLE,False
dbo,sp_ModuleDefPermissionAdd,dbo,PortalModulePermission,USER_TABLE,False
dbo,sp_ModuleGetByModuleID,dbo,Modules,USER_TABLE,False
dbo,sp_ModulesAdd,dbo,ModuleDefinitions,USER_TABLE,False
dbo,sp_ModulesAdd,dbo,Modules,USER_TABLE,False
dbo,sp_ModulesAdd,dbo,Packages,USER_TABLE,False
dbo,sp_ModulesDelete,dbo,Modules,USER_TABLE,False
dbo,sp_ModulesGetByModuleID,dbo,Modules,USER_TABLE,False
dbo,sp_ModulesGetByModuleName,dbo,Modules,USER_TABLE,False
dbo,sp_ModulesGetByPortalID,dbo,Modules,USER_TABLE,False
dbo,sp_ModulesGetByPortalID,dbo,PortalModules,USER_TABLE,False
dbo,sp_ModulesGetByPortalID,dbo,SystemConstrains,USER_TABLE,False
dbo,sp_ModulesGetByPortalIDAdmin,dbo,Modules,USER_TABLE,False
dbo,sp_ModulesGetByPortalIDAdmin,dbo,PortalModules,USER_TABLE,False
dbo,sp_ModulesGetByUserModuleID,dbo,PageModules,USER_TABLE,False
dbo,sp_ModulesGetByUserModuleID,dbo,UserModules,USER_TABLE,False
dbo,sp_ModulesPermissionAdd,dbo,aspnet_Roles,USER_TABLE,False
dbo,sp_ModulesPermissionAdd,dbo,ModuleDefPermission,USER_TABLE,False
dbo,sp_ModulesPermissionAdd,dbo,PortalModulePermission,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,CoreModules,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,ModuleControls,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,ModuleDefinitions,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,ModuleDefPermission,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,Modules,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,Packages,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,PageModules,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,PortalModulePermission,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,PortalModules,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,UserModulePermission,USER_TABLE,False
dbo,sp_ModulesRollBack,dbo,UserModules,USER_TABLE,False
dbo,sp_ModulesUpdate,dbo,Modules,USER_TABLE,False
dbo,sp_NewsSearch,dbo,News,,False
dbo,sp_NewsSearch,dbo,PageModules,USER_TABLE,False
dbo,sp_NewsSearch,dbo,Pages,USER_TABLE,False
dbo,sp_NewsSearch,dbo,Portal,USER_TABLE,False
dbo,sp_NewsSearch,dbo,SageFrameSearchSettingValue,USER_TABLE,False
dbo,sp_NewsSearch,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,sp_NewsSearch,dbo,ufn_RegExpLike,,True
dbo,sp_NewsSearch,dbo,UserModules,USER_TABLE,False
dbo,sp_PackagesAdd,dbo,Packages,USER_TABLE,False
dbo,sp_PackagesDelete,dbo,Packages,USER_TABLE,False
dbo,sp_PackagesDeleteByModuleDefID,dbo,ModuleDefinitions,USER_TABLE,False
dbo,sp_PackagesDeleteByModuleID,dbo,ModuleDefinitions,USER_TABLE,False
dbo,sp_PackagesDeleteByModuleID,dbo,Modules,USER_TABLE,False
dbo,sp_PackagesDeleteByModuleID,dbo,Packages,USER_TABLE,False
dbo,sp_PackagesDeleteByModuleID,dbo,PortalModules,USER_TABLE,False
dbo,sp_PackagesGetByModuleIDAndPortalID,dbo,Packages,USER_TABLE,False
dbo,sp_PackagesGetByModules,dbo,Packages,USER_TABLE,False
dbo,sp_PackagesGetByPortalID,dbo,ModuleDefinitions,USER_TABLE,False
dbo,sp_PackagesGetByPortalID,dbo,Modules,USER_TABLE,False
dbo,sp_PackagesGetByPortalID,dbo,Packages,USER_TABLE,False
dbo,sp_PackagesGetByPortalID,dbo,PortalModules,USER_TABLE,False
dbo,sp_PackagesGetByPortalID,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,sp_PackagesGetByPortalID,dbo,UserModules,USER_TABLE,False
dbo,sp_PackagesList,dbo,Packages,USER_TABLE,False
dbo,sp_PackagesUpdateChanges,dbo,ModuleDefinitions,USER_TABLE,False
dbo,sp_PackagesUpdateChanges,dbo,Modules,USER_TABLE,False
dbo,sp_PackagesUpdateChanges,dbo,Packages,USER_TABLE,False
dbo,sp_PackagesUpdateChanges,dbo,PortalModules,USER_TABLE,False
dbo,sp_PackagesUpdateChanges,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,sp_PageGetByCustomPrefix,dbo,aspnet_Users,USER_TABLE,False
dbo,sp_PageGetByCustomPrefix,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,sp_PageGetByCustomPrefix,dbo,fn_LevelPrefix,SQL_SCALAR_FUNCTION,True
dbo,sp_PageGetByCustomPrefix,dbo,PagePermission,USER_TABLE,False
dbo,sp_PageGetByCustomPrefix,dbo,Pages,USER_TABLE,False
dbo,sp_PageGetByParentID,dbo,aspnet_Users,USER_TABLE,False
dbo,sp_PageGetByParentID,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,sp_PageGetByParentID,dbo,PagePermission,USER_TABLE,False
dbo,sp_PageGetByParentID,dbo,Pages,USER_TABLE,False
dbo,sp_PagePermissionByRolePermissionInsert,dbo,PagePermission,USER_TABLE,False
dbo,sp_PagePermissionByuserNamePermissionInsert,dbo,PagePermission,USER_TABLE,False
dbo,sp_PagePermissionDeleteByPageID,dbo,PagePermission,USER_TABLE,False
dbo,sp_PagePermissionDeleteByPageRoleID,dbo,PagePermission,USER_TABLE,False
dbo,sp_PagePortalGetByCustomPrefix,dbo,Pages,USER_TABLE,False
dbo,sp_PagesDelete,dbo,MenuItem,USER_TABLE,False
dbo,sp_PagesDelete,dbo,PageModules,USER_TABLE,False
dbo,sp_PagesDelete,dbo,PageModules_History,USER_TABLE,False
dbo,sp_PagesDelete,dbo,PagePermission,USER_TABLE,False
dbo,sp_PagesDelete,dbo,PagePermission_History,USER_TABLE,False
dbo,sp_PagesDelete,dbo,PagePreview,USER_TABLE,False
dbo,sp_PagesDelete,dbo,Pages,USER_TABLE,False
dbo,sp_PagesDelete,dbo,Pages_History,USER_TABLE,False
dbo,sp_PagesDelete,dbo,sp_PagesDelete,SQL_STORED_PROCEDURE,False
dbo,sp_PagesDelete,dbo,usp_PageMenuDelete,SQL_STORED_PROCEDURE,False
dbo,sp_PagesDelete,dbo,usp_UserModuleHistory,SQL_STORED_PROCEDURE,False
dbo,sp_PagesGetByPageID,dbo,MenuItem,USER_TABLE,False
dbo,sp_PagesGetByPageID,dbo,Pages,USER_TABLE,False
dbo,sp_PortalAdd,dbo,aspnet_Roles,USER_TABLE,False
dbo,sp_PortalAdd,dbo,aspnet_Users,USER_TABLE,False
dbo,sp_PortalAdd,dbo,MessageTemplate,USER_TABLE,False
dbo,sp_PortalAdd,dbo,MessageTemplateType,USER_TABLE,False
dbo,sp_PortalAdd,dbo,MessageTemplateTypeMap,USER_TABLE,False
dbo,sp_PortalAdd,dbo,MessageTemplateTypeToken,USER_TABLE,False
dbo,sp_PortalAdd,dbo,ModuleDefinitions,USER_TABLE,False
dbo,sp_PortalAdd,dbo,ModuleDefPermission,USER_TABLE,False
dbo,sp_PortalAdd,dbo,Modules,USER_TABLE,False
dbo,sp_PortalAdd,dbo,PageMenu,USER_TABLE,False
dbo,sp_PortalAdd,dbo,PagePermission,USER_TABLE,False
dbo,sp_PortalAdd,dbo,PagePreview,USER_TABLE,False
dbo,sp_PortalAdd,dbo,Pages,USER_TABLE,False
dbo,sp_PortalAdd,dbo,Portal,USER_TABLE,False
dbo,sp_PortalAdd,dbo,PortalModulePermission,USER_TABLE,False
dbo,sp_PortalAdd,dbo,PortalModules,USER_TABLE,False
dbo,sp_PortalAdd,dbo,SageFrameSearchProcedure,USER_TABLE,False
dbo,sp_PortalAdd,dbo,SettingKey,USER_TABLE,False
dbo,sp_PortalAdd,dbo,SettingValue,USER_TABLE,False
dbo,sp_PortalAdd,dbo,UserAgent,USER_TABLE,False
dbo,sp_PortalAdd,dbo,usp_PageMenuAdd,SQL_STORED_PROCEDURE,False
dbo,sp_PortalAdd,dbo,usp_sftemplate_activate,SQL_STORED_PROCEDURE,False
dbo,sp_PortalDelete,dbo,HtmlComment,USER_TABLE,False
dbo,sp_PortalDelete,dbo,HtmlText,USER_TABLE,False
dbo,sp_PortalDelete,dbo,Image,USER_TABLE,False
dbo,sp_PortalDelete,dbo,MessageTemplate,USER_TABLE,False
dbo,sp_PortalDelete,dbo,MessageTemplateType,USER_TABLE,False
dbo,sp_PortalDelete,dbo,MessageTemplateTypeMap,USER_TABLE,False
dbo,sp_PortalDelete,dbo,MessageTemplateTypeToken,USER_TABLE,False
dbo,sp_PortalDelete,dbo,PageMenu,USER_TABLE,False
dbo,sp_PortalDelete,dbo,PageModules,USER_TABLE,False
dbo,sp_PortalDelete,dbo,PagePermission,USER_TABLE,False
dbo,sp_PortalDelete,dbo,Pages,USER_TABLE,False
dbo,sp_PortalDelete,dbo,Portal,USER_TABLE,False
dbo,sp_PortalDelete,dbo,PortalModulePermission,USER_TABLE,False
dbo,sp_PortalDelete,dbo,PortalModules,USER_TABLE,False
dbo,sp_PortalDelete,dbo,PortalRole,USER_TABLE,False
dbo,sp_PortalDelete,dbo,PortalUser,USER_TABLE,False
dbo,sp_PortalDelete,dbo,Profile,USER_TABLE,False
dbo,sp_PortalDelete,dbo,ProfileValue,USER_TABLE,False
dbo,sp_PortalDelete,dbo,SettingValue,USER_TABLE,False
dbo,sp_PortalDelete,dbo,sftemplate,USER_TABLE,False
dbo,sp_PortalDelete,dbo,UserAgent,USER_TABLE,False
dbo,sp_PortalDelete,dbo,UserModulePermission,USER_TABLE,False
dbo,sp_PortalDelete,dbo,UserModules,USER_TABLE,False
dbo,sp_PortalDelete,dbo,UserModuleSettings,USER_TABLE,False
dbo,sp_PortalDelete,dbo,Users,USER_TABLE,False
dbo,sp_PortalGetByPortalID,dbo,Portal,USER_TABLE,False
dbo,sp_PortalGetList,dbo,Portal,USER_TABLE,False
dbo,sp_PortalGetList,dbo,SettingValue,USER_TABLE,False
dbo,sp_PortalModulesAdd,dbo,PortalModules,USER_TABLE,False
dbo,sp_PortalModulesGetByPortalID,dbo,Modules,USER_TABLE,False
dbo,sp_PortalModulesGetByPortalID,dbo,PortalModules,USER_TABLE,False
dbo,sp_PortalModulesUpdate,dbo,PortalModules,USER_TABLE,False
dbo,sp_PortalModulesUpdate,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,sp_PortalRoleList,dbo,aspnet_Roles,USER_TABLE,False
dbo,sp_PortalRoleList,dbo,aspnet_Users,USER_TABLE,False
dbo,sp_PortalRoleList,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,sp_PortalRoleList,dbo,PortalRole,USER_TABLE,False
dbo,sp_PortalUpdate,dbo,Portal,USER_TABLE,False
dbo,sp_ProfileAdd,dbo,Profile,USER_TABLE,False
dbo,sp_ProfileDeleteByProfileID,dbo,Profile,USER_TABLE,False
dbo,sp_ProfileGetByProfileID,dbo,Profile,USER_TABLE,False
dbo,sp_ProfileImageFoldersGet,dbo,UserProfile,USER_TABLE,False
dbo,sp_ProfileList,dbo,Profile,USER_TABLE,False
dbo,sp_ProfileList,dbo,PropertyType,USER_TABLE,False
dbo,sp_ProfileListActive,dbo,Profile,USER_TABLE,False
dbo,sp_ProfileListActive,dbo,PropertyType,USER_TABLE,False
dbo,sp_ProfileUpdate,dbo,Profile,USER_TABLE,False
dbo,sp_ProfileUpdateDisplayOrderAndIsActiveOnly,dbo,Profile,USER_TABLE,False
dbo,sp_ProfileValueDeleteByProfileID,dbo,ProfileValue,USER_TABLE,False
dbo,sp_ProfileValueGetActiveByProfileID,dbo,ProfileValue,USER_TABLE,False
dbo,sp_PropertyTypeList,dbo,PropertyType,USER_TABLE,False
dbo,sp_renamediagram,dbo,sysdiagrams,USER_TABLE,False
dbo,sp_ro_DeleteIngredientItemByID,dbo,Ro_Ingredient,USER_TABLE,False
dbo,sp_RoleGetByUsername,dbo,aspnet_Roles,USER_TABLE,False
dbo,sp_RoleGetByUsername,dbo,aspnet_Users,USER_TABLE,False
dbo,sp_RoleGetByUsername,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,sp_RoleGetByUsername,dbo,vw_SageFrameUser,VIEW,False
dbo,sp_SageFrameSearchProcedureAddUpdate,dbo,SageFrameSearchProcedure,USER_TABLE,False
dbo,sp_SageFrameSearchProcedureDelete,dbo,SageFrameSearchProcedure,USER_TABLE,False
dbo,sp_SageFrameSearchProcedureGet,dbo,SageFrameSearchProcedure,USER_TABLE,False
dbo,sp_SageFrameSearchProcedureList,dbo,SageFrameSearchProcedure,USER_TABLE,False
dbo,sp_SageFrameSearchSettingValueAddUpdate,dbo,CacheSearch,USER_TABLE,False
dbo,sp_SageFrameSearchSettingValueAddUpdate,dbo,SageFrameSearchSettingValue,USER_TABLE,False
dbo,sp_SageFrameSearchSettingValueAddUpdate,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,sp_SageFrameSearchSettingValueGet,dbo,SageFrameSearchSettingValue,USER_TABLE,False
dbo,sp_SageSearchBySearchKey,dbo,CacheSearch,USER_TABLE,False
dbo,sp_SageSearchBySearchKey,dbo,SageFrameSearchProcedure,USER_TABLE,False
dbo,sp_SessionTrackerAdd,dbo,SessionTracker,USER_TABLE,False
dbo,sp_SessionTrackerPageAdd,dbo,SessionTrackerPages,,False
dbo,sp_SessionTrackerUpdateEND,dbo,SessionTracker,USER_TABLE,False
dbo,sp_SessionTrackerUpdateUsername,dbo,SessionTracker,USER_TABLE,False
dbo,sp_SettingAdd,dbo,Setting,,False
dbo,sp_SettingBySettingID,dbo,Setting,,False
dbo,sp_SettingDelete,dbo,Setting,,False
